generation,best_gen,best_ever,mean_fitness,greedy_fitness,mean_certainty,t_eval_max,elapsed
4147,-9.119e-05,-5.926e-05,-0.00603312,-9.119e-05,0.94757,40,126.77
4148,-9.119e-05,-5.926e-05,-0.01685266,-9.119e-05,0.9473,40,126.8
4149,-9.119e-05,-5.926e-05,-0.00682214,-9.119e-05,0.94718,40,126.83
4150,-9.119e-05,-5.926e-05,-0.01475284,-9.119e-05,0.94706,40,126.87
4151,-9.119e-05,-5.926e-05,-0.01290492,-9.119e-05,0.94725,40,126.9
4152,-9.119e-05,-5.926e-05,-0.01358724,-9.119e-05,0.9473,40,126.93
4153,-9.119e-05,-5.926e-05,-0.00803499,-9.119e-05,0.94675,40,126.96
4154,-9.119e-05,-5.926e-05,-0.01569117,-9.119e-05,0.94789,40,126.99
4155,-9.119e-05,-5.926e-05,-0.01633291,-9.119e-05,0.9471,40,127.02
4156,-9.119e-05,-5.926e-05,-0.01708754,-9.119e-05,0.94867,40,127.05
4157,-9.119e-05,-5.926e-05,-0.00905717,-9.119e-05,0.94837,40,127.08
4158,-9.119e-05,-5.926e-05,-0.01111306,-9.119e-05,0.94863,40,127.11
4159,-9.119e-05,-5.926e-05,-0.01156582,-9.119e-05,0.94867,40,127.15
4160,-9.119e-05,-5.926e-05,-0.01585351,-9.119e-05,0.94825,40,127.18
4161,-9.119e-05,-5.926e-05,-0.01476229,-9.119e-05,0.94783,40,127.21
4162,-9.119e-05,-5.926e-05,-0.01015171,-9.119e-05,0.94794,40,127.24
4163,-9.119e-05,-5.926e-05,-0.0114194,-9.119e-05,0.94817,40,127.27
4164,-9.119e-05,-5.926e-05,-0.01972535,-9.119e-05,0.94792,40,127.3
4165,-9.119e-05,-5.926e-05,-0.02037124,-9.119e-05,0.94807,40,127.33
4166,-9.119e-05,-5.926e-05,-0.00954032,-9.119e-05,0.94772,40,127.36
4167,-9.119e-05,-5.926e-05,-0.0241608,-9.119e-05,0.94708,40,127.39
4168,-9.119e-05,-5.926e-05,-0.01532638,-9.119e-05,0.94747,40,127.42
4169,-9.119e-05,-5.926e-05,-0.01323957,-9.119e-05,0.94747,40,127.46
4170,-9.119e-05,-5.926e-05,-0.01164736,-9.119e-05,0.94715,40,127.49
4171,-9.119e-05,-5.926e-05,-0.01103632,-9.119e-05,0.94771,40,127.52
4172,-9.119e-05,-5.926e-05,-0.0227654,-9.119e-05,0.94714,40,127.55
4173,-9.119e-05,-5.926e-05,-0.01196887,-9.119e-05,0.94725,40,127.58
4174,-9.119e-05,-5.926e-05,-0.00771813,-9.119e-05,0.94738,40,127.61
4175,-9.119e-05,-5.926e-05,-0.01629836,-9.119e-05,0.94729,40,127.64
4176,-9.119e-05,-5.926e-05,-0.02031251,-9.119e-05,0.94756,40,127.67
4177,-9.119e-05,-5.926e-05,-0.00907301,-9.119e-05,0.94702,40,127.7
4178,-9.119e-05,-5.926e-05,-0.00815303,-9.119e-05,0.94751,40,127.73
4179,-9.119e-05,-5.926e-05,-0.00987836,-9.119e-05,0.94742,40,127.77
4180,-9.119e-05,-5.926e-05,-0.00852266,-9.119e-05,0.94757,40,127.8
4181,-9.119e-05,-5.926e-05,-0.0193735,-9.119e-05,0.94704,40,127.83
4182,-9.119e-05,-5.926e-05,-0.0109226,-9.119e-05,0.94715,40,127.86
4183,-9.119e-05,-5.926e-05,-0.02162956,-9.119e-05,0.94722,40,127.89
4184,-9.119e-05,-5.926e-05,-0.01491177,-9.119e-05,0.94726,40,127.92
4185,-9.119e-05,-5.926e-05,-0.01075346,-9.119e-05,0.94724,40,127.95
4186,-9.119e-05,-5.926e-05,-0.01131007,-9.119e-05,0.947,40,127.98
4187,-9.119e-05,-5.926e-05,-0.00939241,-9.119e-05,0.94716,40,128.02
4188,-9.119e-05,-5.926e-05,-0.01728265,-9.119e-05,0.94739,40,128.05
4189,-9.119e-05,-5.926e-05,-0.0046461,-9.119e-05,0.94787,40,128.08
4190,-9.119e-05,-5.926e-05,-0.0160919,-9.119e-05,0.94903,40,128.11
4191,-9.119e-05,-5.926e-05,-0.00922699,-9.119e-05,0.94941,40,128.14
4192,-9.119e-05,-5.926e-05,-0.00860993,-9.119e-05,0.94877,40,128.17
4193,-9.119e-05,-5.926e-05,-0.01835058,-9.119e-05,0.94772,40,128.2
4194,-9.119e-05,-5.926e-05,-0.01752825,-9.119e-05,0.94837,40,128.23
4195,-9.119e-05,-5.926e-05,-0.01467804,-9.119e-05,0.94846,40,128.27
4196,-9.119e-05,-5.926e-05,-0.00571668,-9.119e-05,0.94867,40,128.3
4197,-9.119e-05,-5.926e-05,-0.01141546,-9.119e-05,0.94826,40,128.33
4198,-9.119e-05,-5.926e-05,-0.00567015,-9.119e-05,0.94794,40,128.36
4199,-9.119e-05,-5.926e-05,-0.00689465,-9.119e-05,0.9477,40,128.39
4200,-9.119e-05,-5.926e-05,-0.01378714,-9.119e-05,0.94779,40,128.42
4201,-9.119e-05,-5.926e-05,-0.01395798,-9.119e-05,0.9479,40,128.46
4202,-9.119e-05,-5.926e-05,-0.00728204,-9.119e-05,0.94813,40,128.49
4203,-9.119e-05,-5.926e-05,-0.01965808,-9.119e-05,0.94898,40,128.52
4204,-9.119e-05,-5.926e-05,-0.01060834,-9.119e-05,0.94891,40,128.55
4205,-9.119e-05,-5.926e-05,-0.02012331,-9.119e-05,0.94953,40,128.58
4206,-9.119e-05,-5.926e-05,-0.0089421,-9.119e-05,0.94978,40,128.61
4207,-9.119e-05,-5.926e-05,-0.01699862,-9.119e-05,0.94919,40,128.65
4208,-9.119e-05,-5.926e-05,-0.01209225,-9.119e-05,0.94957,40,128.68
4209,-9.119e-05,-5.926e-05,-0.02059405,-9.119e-05,0.94905,40,128.71
4210,-9.119e-05,-5.926e-05,-0.01174724,-9.119e-05,0.94924,40,128.74
4211,-9.119e-05,-5.926e-05,-0.00944346,-9.119e-05,0.94904,40,128.77
4212,-9.119e-05,-5.926e-05,-0.00328582,-9.119e-05,0.94974,40,128.8
4213,-9.119e-05,-5.926e-05,-0.01606809,-9.119e-05,0.94998,40,128.83
4214,-9.119e-05,-5.926e-05,-0.01461643,-9.119e-05,0.95007,40,128.86
4215,-9.119e-05,-5.926e-05,-0.01433318,-9.119e-05,0.95042,40,128.89
4216,-9.119e-05,-5.926e-05,-0.02013019,-9.119e-05,0.95094,40,128.92
4217,-9.119e-05,-5.926e-05,-0.01306165,-9.119e-05,0.9508,40,128.96
4218,-9.119e-05,-5.926e-05,-0.00850963,-9.119e-05,0.95096,40,128.99
4219,-9.119e-05,-5.926e-05,-0.01238136,-9.119e-05,0.95102,40,129.02
4220,-9.119e-05,-5.926e-05,-0.01556906,-9.119e-05,0.9509,40,129.05
4221,-9.119e-05,-5.926e-05,-0.01793818,-9.119e-05,0.95106,40,129.08
4222,-9.119e-05,-5.926e-05,-0.01033079,-9.119e-05,0.95166,40,129.11
4223,-9.119e-05,-5.926e-05,-0.00706889,-9.119e-05,0.95121,40,129.14
4224,-9.119e-05,-5.926e-05,-0.00944864,-9.119e-05,0.95184,40,129.18
4225,-9.119e-05,-5.926e-05,-0.00557664,-9.119e-05,0.95148,40,129.21
4226,-9.119e-05,-5.926e-05,-0.01771326,-9.119e-05,0.95136,40,129.24
4227,-9.119e-05,-5.926e-05,-0.01045675,-9.119e-05,0.95128,40,129.27
4228,-9.119e-05,-5.926e-05,-0.01462645,-9.119e-05,0.95169,40,129.3
4229,-9.119e-05,-5.926e-05,-0.01030485,-9.119e-05,0.95193,40,129.33
4230,-9.119e-05,-5.926e-05,-0.01944471,-9.119e-05,0.95171,40,129.36
4231,-9.119e-05,-5.926e-05,-0.00820997,-9.119e-05,0.95091,40,129.39
4232,-9.119e-05,-5.926e-05,-0.01803168,-9.119e-05,0.95118,40,129.42
4233,-9.119e-05,-5.926e-05,-0.0123881,-9.119e-05,0.95152,40,129.45
4234,-9.119e-05,-5.926e-05,-0.01508625,-9.119e-05,0.95098,40,129.49
4235,-9.119e-05,-5.926e-05,-0.01633031,-9.119e-05,0.9512,40,129.52
4236,-9.119e-05,-5.926e-05,-0.01341509,-9.119e-05,0.95071,40,129.55
4237,-9.119e-05,-5.926e-05,-0.01301723,-9.119e-05,0.95099,40,129.58
4238,-9.119e-05,-5.926e-05,-0.01422265,-9.119e-05,0.951,40,129.61
4239,-9.119e-05,-5.926e-05,-0.01046076,-9.119e-05,0.95051,40,129.64
4240,-9.119e-05,-5.926e-05,-0.01158972,-9.119e-05,0.94987,40,129.67
4241,-9.119e-05,-5.926e-05,-0.01984131,-9.119e-05,0.94929,40,129.7
4242,-9.119e-05,-5.926e-05,-0.02525346,-9.119e-05,0.94868,40,129.73
4243,-9.119e-05,-5.926e-05,-0.02294844,-9.119e-05,0.94873,40,129.76
4244,-9.119e-05,-5.926e-05,-0.01908782,-9.119e-05,0.94816,40,129.8
4245,-9.119e-05,-5.926e-05,-0.00860338,-9.119e-05,0.94847,40,129.83
4246,-9.119e-05,-5.926e-05,-0.01271835,-9.119e-05,0.94883,40,129.86
4247,-9.119e-05,-5.926e-05,-0.01975574,-9.119e-05,0.94885,40,129.89
4248,-9.119e-05,-5.926e-05,-0.0054765,-9.119e-05,0.94934,40,129.92
4249,-9.119e-05,-5.926e-05,-0.0071113,-9.119e-05,0.94863,40,129.95
4250,-9.119e-05,-5.926e-05,-0.00909237,-9.119e-05,0.94875,40,129.98
4251,-9.119e-05,-5.926e-05,-0.01008538,-9.119e-05,0.94801,40,130.01
4252,-9.119e-05,-5.926e-05,-0.0286935,-9.119e-05,0.94785,40,130.05
4253,-9.119e-05,-5.926e-05,-0.00671667,-9.119e-05,0.9485,40,130.08
4254,-9.119e-05,-5.926e-05,-0.01927186,-9.119e-05,0.94811,40,130.11
4255,-9.119e-05,-5.926e-05,-0.01432237,-9.119e-05,0.94759,40,130.14
4256,-9.119e-05,-5.926e-05,-0.0130882,-9.119e-05,0.94737,40,130.17
4257,-9.119e-05,-5.926e-05,-0.01643,-9.119e-05,0.94793,40,130.2
4258,-9.119e-05,-5.926e-05,-0.01745657,-9.119e-05,0.94743,40,130.23
4259,-9.119e-05,-5.926e-05,-0.01296023,-9.119e-05,0.94773,40,130.26
4260,-9.119e-05,-5.926e-05,-0.01666472,-9.119e-05,0.94759,40,130.29
4261,-9.119e-05,-5.926e-05,-0.00608929,-9.119e-05,0.94709,40,130.33
4262,-9.119e-05,-5.926e-05,-0.00586288,-9.119e-05,0.94658,40,130.36
4263,-9.119e-05,-5.926e-05,-0.00475342,-9.119e-05,0.9465,40,130.39
4264,-9.119e-05,-5.926e-05,-0.01119075,-9.119e-05,0.94584,40,130.42
4265,-9.119e-05,-5.926e-05,-0.01488614,-9.119e-05,0.94548,40,130.45
4266,-9.119e-05,-5.926e-05,-0.01805025,-9.119e-05,0.94505,40,130.48
4267,-9.119e-05,-5.926e-05,-0.01261443,-9.119e-05,0.94531,40,130.51
4268,-9.119e-05,-5.926e-05,-0.02108747,-9.119e-05,0.94513,40,130.54
4269,-9.119e-05,-5.926e-05,-0.01135306,-9.119e-05,0.94501,40,130.57
4270,-9.119e-05,-5.926e-05,-0.01488535,-9.119e-05,0.9451,40,130.6
4271,-9.119e-05,-5.926e-05,-0.00726274,-9.119e-05,0.94524,40,130.63
4272,-9.119e-05,-5.926e-05,-0.00608364,-9.119e-05,0.94544,40,130.66
4273,-9.119e-05,-5.926e-05,-0.01179485,-9.119e-05,0.94511,40,130.7
4274,-9.119e-05,-5.926e-05,-0.0071129,-9.119e-05,0.94568,40,130.73
4275,-9.119e-05,-5.926e-05,-0.00808644,-9.119e-05,0.94645,40,130.76
4276,-9.119e-05,-5.926e-05,-0.01958394,-9.119e-05,0.94587,40,130.79
4277,-9.119e-05,-5.926e-05,-0.01413209,-9.119e-05,0.9462,40,130.82
4278,-9.119e-05,-5.926e-05,-0.0092497,-9.119e-05,0.94666,40,130.85
4279,-9.119e-05,-5.926e-05,-0.00883924,-9.119e-05,0.94661,40,130.88
4280,-9.119e-05,-5.926e-05,-0.01572064,-9.119e-05,0.94633,40,130.91
4281,-9.119e-05,-5.926e-05,-0.02079969,-9.119e-05,0.94636,40,130.94
4282,-9.119e-05,-5.926e-05,-0.01635004,-9.119e-05,0.94636,40,130.97
4283,-9.119e-05,-5.926e-05,-0.01377092,-9.119e-05,0.94583,40,131.0
4284,-9.119e-05,-5.926e-05,-0.01753373,-9.119e-05,0.94695,40,131.04
4285,-9.119e-05,-5.926e-05,-0.00966826,-9.119e-05,0.94653,40,131.07
4286,-9.119e-05,-5.926e-05,-0.01257925,-9.119e-05,0.94619,40,131.1
4287,-9.119e-05,-5.926e-05,-0.015045,-9.119e-05,0.94565,40,131.13
4288,-9.119e-05,-5.926e-05,-0.00797363,-9.119e-05,0.9451,40,131.16
4289,-9.119e-05,-5.926e-05,-0.01635866,-9.119e-05,0.94406,40,131.19
4290,-9.119e-05,-5.926e-05,-0.01203158,-9.119e-05,0.94346,40,131.23
4291,-9.119e-05,-5.926e-05,-0.00651941,-9.119e-05,0.94396,40,131.26
4292,-9.119e-05,-5.926e-05,-0.01056243,-9.119e-05,0.94426,40,131.29
4293,-9.119e-05,-5.926e-05,-0.01190489,-9.119e-05,0.94393,40,131.32
4294,-9.119e-05,-5.926e-05,-0.02114185,-9.119e-05,0.94414,40,131.35
4295,-9.119e-05,-5.926e-05,-0.00938141,-9.119e-05,0.94434,40,131.38
4296,-9.119e-05,-5.926e-05,-0.00651541,-9.119e-05,0.94412,40,131.42
4297,-9.119e-05,-5.926e-05,-0.01097202,-9.119e-05,0.94397,40,131.45
4298,-9.119e-05,-5.926e-05,-0.00747092,-9.119e-05,0.94379,40,131.48
4299,-9.119e-05,-5.926e-05,-0.01043795,-9.119e-05,0.94475,40,131.51
4300,-9.119e-05,-5.926e-05,-0.0103166,-9.119e-05,0.945,40,131.54
4301,-9.119e-05,-5.926e-05,-0.00567441,-9.119e-05,0.94473,40,131.58
4302,-9.119e-05,-5.926e-05,-0.01036885,-9.119e-05,0.94463,40,131.61
4303,-9.119e-05,-5.926e-05,-0.01300651,-9.119e-05,0.94407,40,131.64
4304,-9.119e-05,-5.926e-05,-0.0149278,-9.119e-05,0.94441,40,131.67
4305,-9.119e-05,-5.926e-05,-0.01577833,-9.119e-05,0.94403,40,131.7
4306,-9.119e-05,-5.926e-05,-0.01061509,-9.119e-05,0.94417,40,131.74
4307,-9.119e-05,-5.926e-05,-0.00735087,-9.119e-05,0.94468,40,131.77
4308,-9.119e-05,-5.926e-05,-0.0192931,-9.119e-05,0.9446,40,131.8
4309,-9.119e-05,-5.926e-05,-0.01242502,-9.119e-05,0.94418,40,131.83
4310,-9.119e-05,-5.926e-05,-0.00949886,-9.119e-05,0.94367,40,131.86
4311,-9.119e-05,-5.926e-05,-0.01199727,-9.119e-05,0.94407,40,131.89
4312,-9.119e-05,-5.926e-05,-0.01581658,-9.119e-05,0.94563,40,131.92
4313,-9.119e-05,-5.926e-05,-0.01426341,-9.119e-05,0.94585,40,131.96
4314,-9.119e-05,-5.926e-05,-0.01022734,-9.119e-05,0.94546,40,131.99
4315,-9.119e-05,-5.926e-05,-0.018599,-9.119e-05,0.9447,40,132.02
4316,-9.119e-05,-5.926e-05,-0.00926244,-9.119e-05,0.94482,40,132.05
4317,-9.119e-05,-5.926e-05,-0.01146596,-9.119e-05,0.94529,40,132.08
4318,-9.119e-05,-5.926e-05,-0.01048187,-9.119e-05,0.94564,40,132.11
4319,-9.119e-05,-5.926e-05,-0.01345643,-9.119e-05,0.94598,40,132.14
4320,-9.119e-05,-5.926e-05,-0.0104483,-9.119e-05,0.94633,40,132.18
4321,-9.119e-05,-5.926e-05,-0.01630858,-9.119e-05,0.9454,40,132.21
4322,-9.119e-05,-5.926e-05,-0.01057712,-9.119e-05,0.94571,40,132.24
4323,-9.119e-05,-5.926e-05,-0.01004731,-9.119e-05,0.9461,40,132.27
4324,-9.119e-05,-5.926e-05,-0.00985444,-9.119e-05,0.94536,40,132.3
4325,-9.119e-05,-5.926e-05,-0.01369169,-9.119e-05,0.94543,40,132.33
4326,-9.119e-05,-5.926e-05,-0.012656,-9.119e-05,0.94523,40,132.36
4327,-9.119e-05,-5.926e-05,-0.01093605,-9.119e-05,0.94451,40,132.39
4328,-9.119e-05,-5.926e-05,-0.00764464,-9.119e-05,0.94507,40,132.42
4329,-9.119e-05,-5.926e-05,-0.00579389,-9.119e-05,0.94618,40,132.45
4330,-9.119e-05,-5.926e-05,-0.01698115,-9.119e-05,0.9463,40,132.48
4331,-9.119e-05,-5.926e-05,-0.01068152,-9.119e-05,0.94627,40,132.51
4332,-9.119e-05,-5.926e-05,-0.00687759,-9.119e-05,0.94617,40,132.54
4333,-9.119e-05,-5.926e-05,-0.02485413,-9.119e-05,0.94685,40,132.57
4334,-9.119e-05,-5.926e-05,-0.0242381,-9.119e-05,0.94638,40,132.61
4335,-9.119e-05,-5.926e-05,-0.00614274,-9.119e-05,0.94523,40,132.64
4336,-9.119e-05,-5.926e-05,-0.01996899,-9.119e-05,0.94516,40,132.67
4337,-9.119e-05,-5.926e-05,-0.01676258,-9.119e-05,0.94594,40,132.7
4338,-9.119e-05,-5.926e-05,-0.00902723,-9.119e-05,0.94546,40,132.73
4339,-9.119e-05,-5.926e-05,-0.0070107,-9.119e-05,0.94411,40,132.76
4340,-9.119e-05,-5.926e-05,-0.00949095,-9.119e-05,0.94435,40,132.79
4341,-9.119e-05,-5.926e-05,-0.01737084,-9.119e-05,0.9432,40,132.82
4342,-9.119e-05,-5.926e-05,-0.01355675,-9.119e-05,0.94263,40,132.85
4343,-9.119e-05,-5.926e-05,-0.0071696,-9.119e-05,0.94264,40,132.88
4344,-9.119e-05,-5.926e-05,-0.01241127,-9.119e-05,0.94266,40,132.91
4345,-9.119e-05,-5.926e-05,-0.00529612,-9.119e-05,0.94314,40,132.94
4346,-9.119e-05,-5.926e-05,-0.01327521,-9.119e-05,0.94351,40,132.97
4347,-9.119e-05,-5.926e-05,-0.0079434,-9.119e-05,0.9423,40,133.01
4348,-9.119e-05,-5.926e-05,-0.00866994,-9.119e-05,0.94219,40,133.04
4349,-9.119e-05,-5.926e-05,-0.00800552,-9.119e-05,0.94185,40,133.07
4350,-9.119e-05,-5.926e-05,-0.01010936,-9.119e-05,0.94208,40,133.1
4351,-9.119e-05,-5.926e-05,-0.00662959,-9.119e-05,0.94213,40,133.13
4352,-9.119e-05,-5.926e-05,-0.00811805,-9.119e-05,0.94286,40,133.16
4353,-9.119e-05,-5.926e-05,-0.01527254,-9.119e-05,0.94319,40,133.19
4354,-9.119e-05,-5.926e-05,-0.01500708,-9.119e-05,0.94279,40,133.22
4355,-9.119e-05,-5.926e-05,-0.00659582,-9.119e-05,0.9429,40,133.25
4356,-9.119e-05,-5.926e-05,-0.01400118,-9.119e-05,0.9434,40,133.28
4357,-9.119e-05,-5.926e-05,-0.01516963,-9.119e-05,0.94292,40,133.31
4358,-9.119e-05,-5.926e-05,-0.01515494,-9.119e-05,0.9439,40,133.34
4359,-9.119e-05,-5.926e-05,-0.00873477,-9.119e-05,0.94333,40,133.37
4360,-9.119e-05,-5.926e-05,-0.01504704,-9.119e-05,0.94331,40,133.4
4361,-9.119e-05,-5.926e-05,-0.01106513,-9.119e-05,0.94245,40,133.43
4362,-9.119e-05,-5.926e-05,-0.01645587,-9.119e-05,0.94186,40,133.47
4363,-9.119e-05,-5.926e-05,-0.01083285,-9.119e-05,0.9407,40,133.5
4364,-9.119e-05,-5.926e-05,-0.0087366,-9.119e-05,0.9413,40,133.53
4365,-9.119e-05,-5.926e-05,-0.0119047,-9.119e-05,0.94071,40,133.56
4366,-9.119e-05,-5.926e-05,-0.01262175,-9.119e-05,0.94043,40,133.59
4367,-9.119e-05,-5.926e-05,-0.02557354,-9.119e-05,0.94098,40,133.62
4368,-9.119e-05,-5.926e-05,-0.01003557,-9.119e-05,0.94092,40,133.65
4369,-9.119e-05,-5.926e-05,-0.00880879,-9.119e-05,0.94116,40,133.68
4370,-9.119e-05,-5.926e-05,-0.01254846,-9.119e-05,0.94131,40,133.71
4371,-9.119e-05,-5.926e-05,-0.020129,-9.119e-05,0.9409,40,133.74
4372,-9.119e-05,-5.926e-05,-0.01547881,-9.119e-05,0.94046,40,133.77
4373,-9.119e-05,-5.926e-05,-0.01320035,-9.119e-05,0.93966,40,133.8
4374,-9.119e-05,-5.926e-05,-0.01413034,-9.119e-05,0.93976,40,133.83
4375,-9.119e-05,-5.926e-05,-0.01500326,-9.119e-05,0.93993,40,133.86
4376,-9.119e-05,-5.926e-05,-0.01101129,-9.119e-05,0.94079,40,133.89
4377,-9.119e-05,-5.926e-05,-0.01694429,-9.119e-05,0.94081,40,133.92
4378,-9.119e-05,-5.926e-05,-0.00919893,-9.119e-05,0.9408,40,133.96
4379,-9.119e-05,-5.926e-05,-0.00403478,-9.119e-05,0.94052,40,133.99
4380,-9.119e-05,-5.926e-05,-0.00768583,-9.119e-05,0.94043,40,134.02
4381,-9.119e-05,-5.926e-05,-0.0134872,-9.119e-05,0.93978,40,134.05
4382,-9.119e-05,-5.926e-05,-0.01676253,-9.119e-05,0.93979,40,134.08
4383,-9.119e-05,-5.926e-05,-0.00902602,-9.119e-05,0.93997,40,134.11
4384,-9.119e-05,-5.926e-05,-0.01281391,-9.119e-05,0.94084,40,134.14
4385,-9.119e-05,-5.926e-05,-0.0123517,-9.119e-05,0.94149,40,134.17
4386,-9.119e-05,-5.926e-05,-0.01755061,-9.119e-05,0.94198,40,134.2
4387,-9.119e-05,-5.926e-05,-0.01259237,-9.119e-05,0.94153,40,134.23
4388,-9.119e-05,-5.926e-05,-0.01440093,-9.119e-05,0.94169,40,134.26
4389,-9.119e-05,-5.926e-05,-0.01533263,-9.119e-05,0.94229,40,134.29
4390,-9.119e-05,-5.926e-05,-0.01185008,-9.119e-05,0.94231,40,134.32
4391,-9.119e-05,-5.926e-05,-0.00488148,-9.119e-05,0.94257,40,134.35
4392,-9.119e-05,-5.926e-05,-0.0103194,-9.119e-05,0.94298,40,134.39
4393,-9.119e-05,-5.926e-05,-0.01824196,-9.119e-05,0.94281,40,134.42
4394,-9.119e-05,-5.926e-05,-0.02004849,-9.119e-05,0.94401,40,134.45
4395,-9.119e-05,-5.926e-05,-0.00662408,-9.119e-05,0.94482,40,134.48
4396,-9.119e-05,-5.926e-05,-0.01555307,-9.119e-05,0.9453,40,134.51
4397,-9.119e-05,-5.926e-05,-0.00982287,-9.119e-05,0.94607,40,134.54
4398,-9.119e-05,-5.926e-05,-0.02058044,-9.119e-05,0.94622,40,134.57
4399,-9.119e-05,-5.926e-05,-0.00500864,-9.119e-05,0.94628,40,134.6
4400,-9.119e-05,-5.926e-05,-0.0072664,-9.119e-05,0.94626,40,134.63
4401,-9.119e-05,-5.926e-05,-0.00654132,-9.119e-05,0.94593,40,134.66
4402,-9.119e-05,-5.926e-05,-0.01818815,-9.119e-05,0.94625,40,134.7
4403,-9.119e-05,-5.926e-05,-0.01164876,-9.119e-05,0.94614,40,134.73
4404,-9.119e-05,-5.926e-05,-0.00666362,-9.119e-05,0.94587,40,134.76
4405,-9.119e-05,-5.926e-05,-0.00803979,-9.119e-05,0.94518,40,134.79
4406,-9.119e-05,-5.926e-05,-0.01173758,-9.119e-05,0.94543,40,134.82
4407,-9.119e-05,-5.926e-05,-0.02022141,-9.119e-05,0.94563,40,134.85
4408,-9.119e-05,-5.926e-05,-0.01409374,-9.119e-05,0.94544,40,134.88
4409,-9.119e-05,-5.926e-05,-0.00508436,-9.119e-05,0.94567,40,134.91
4410,-9.119e-05,-5.926e-05,-0.02730605,-9.119e-05,0.94532,40,134.94
4411,-9.119e-05,-5.926e-05,-0.00818327,-9.119e-05,0.94526,40,134.97
4412,-9.119e-05,-5.926e-05,-0.01211506,-9.119e-05,0.94518,40,135.0
4413,-9.119e-05,-5.926e-05,-0.01225054,-9.119e-05,0.94562,40,135.03
4414,-9.119e-05,-5.926e-05,-0.01444173,-9.119e-05,0.94524,40,135.06
4415,-9.119e-05,-5.926e-05,-0.00485745,-9.119e-05,0.94514,40,135.09
4416,-9.119e-05,-5.926e-05,-0.01479724,-9.119e-05,0.94566,40,135.12
4417,-9.119e-05,-5.926e-05,-0.01427427,-9.119e-05,0.94561,40,135.16
4418,-9.119e-05,-5.926e-05,-0.01900466,-9.119e-05,0.94558,40,135.19
4419,-9.119e-05,-5.926e-05,-0.01364872,-9.119e-05,0.94512,40,135.22
4420,-9.119e-05,-5.926e-05,-0.00701682,-9.119e-05,0.94506,40,135.25
4421,-9.119e-05,-5.926e-05,-0.01862747,-9.119e-05,0.94539,40,135.28
4422,-9.119e-05,-5.926e-05,-0.01239098,-9.119e-05,0.94548,40,135.31
4423,-9.119e-05,-5.926e-05,-0.01264534,-9.119e-05,0.9459,40,135.34
4424,-9.119e-05,-5.926e-05,-0.01274852,-9.119e-05,0.94607,40,135.37
4425,-9.119e-05,-5.926e-05,-0.01952382,-9.119e-05,0.94655,40,135.4
4426,-9.119e-05,-5.926e-05,-0.01305421,-9.119e-05,0.94676,40,135.44
4427,-9.119e-05,-5.926e-05,-0.01968219,-9.119e-05,0.9473,40,135.47
4428,-9.119e-05,-5.926e-05,-0.01425417,-9.119e-05,0.9465,40,135.5
4429,-9.119e-05,-5.926e-05,-0.01900074,-9.119e-05,0.94668,40,135.53
4430,-9.119e-05,-5.926e-05,-0.01301285,-9.119e-05,0.94644,40,135.56
4431,-9.119e-05,-5.926e-05,-0.0061893,-9.119e-05,0.94685,40,135.59
4432,-9.119e-05,-5.926e-05,-0.00820598,-9.119e-05,0.94653,40,135.62
4433,-9.119e-05,-5.926e-05,-0.01065182,-9.119e-05,0.94697,40,135.65
4434,-9.119e-05,-5.926e-05,-0.00486669,-9.119e-05,0.94713,40,135.68
4435,-9.119e-05,-5.926e-05,-0.01633215,-9.119e-05,0.94636,40,135.71
4436,-9.119e-05,-5.926e-05,-0.00871581,-9.119e-05,0.94566,40,135.74
4437,-9.119e-05,-5.926e-05,-0.01094947,-9.119e-05,0.94593,40,135.77
4438,-9.119e-05,-5.926e-05,-0.01001762,-9.119e-05,0.94558,40,135.8
4439,-9.119e-05,-5.926e-05,-0.01070296,-9.119e-05,0.94568,40,135.83
4440,-9.119e-05,-5.926e-05,-0.00619124,-9.119e-05,0.94648,40,135.86
4441,-9.119e-05,-5.926e-05,-0.01097446,-9.119e-05,0.94574,40,135.89
4442,-9.119e-05,-5.926e-05,-0.0112222,-9.119e-05,0.94567,40,135.92
4443,-9.119e-05,-5.926e-05,-0.0095409,-9.119e-05,0.94511,40,135.96
4444,-9.119e-05,-5.926e-05,-0.02103276,-9.119e-05,0.94564,40,135.99
4445,-9.119e-05,-5.926e-05,-0.00580315,-9.119e-05,0.9461,40,136.02
4446,-9.119e-05,-5.926e-05,-0.01871101,-9.119e-05,0.94646,40,136.05
4447,-9.119e-05,-5.926e-05,-0.02858382,-9.119e-05,0.94667,40,136.08
4448,-9.119e-05,-5.926e-05,-0.00507484,-9.119e-05,0.94636,40,136.11
4449,-9.119e-05,-5.926e-05,-0.01346411,-9.119e-05,0.94687,40,136.14
4450,-9.119e-05,-5.926e-05,-0.01467769,-9.119e-05,0.94702,40,136.17
4451,-9.119e-05,-5.926e-05,-0.03110966,-9.119e-05,0.94682,40,136.2
4452,-9.119e-05,-5.926e-05,-0.01507791,-9.119e-05,0.94716,40,136.23
4453,-9.119e-05,-5.926e-05,-0.01013075,-9.119e-05,0.94706,40,136.26
4454,-9.119e-05,-5.926e-05,-0.01463336,-9.119e-05,0.94741,40,136.29
4455,-9.119e-05,-5.926e-05,-0.01542643,-9.119e-05,0.94727,40,136.32
4456,-9.119e-05,-5.926e-05,-0.01212326,-9.119e-05,0.94753,40,136.35
