seed,gen,best_fitness,mean_fitness,best_expr,node_count,accuracy,conv_bonus,parsimony,terms_t10
0,770,-0.00129755,-68000242.60036354,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,780,-0.00129755,-71000241.89638665,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,790,-0.00129755,-55000322.53274795,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,800,-0.00129755,-57000248.88832922,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,810,-0.00129755,-66000273.31724357,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,820,-0.00129755,-51000173.3920874,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,830,-0.00129755,-87000245.27394731,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,840,-0.00129755,-56000161.55437863,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,850,-0.00129755,-72000279.07881603,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,860,-0.00129755,-58000212.1633496,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,870,-0.00129755,-75000253.59653984,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
