seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,2080,-0.00034323,-1000000.02413004,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2090,-0.00034323,-0.02503607,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2100,-0.00034323,-0.02410709,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2110,-0.00034323,-1000000.02499116,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2120,-0.00034323,-1000000.02640277,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2130,-0.00034323,-1000000.02562928,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2140,-0.00034323,-2000000.02476066,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2150,-0.00034323,-0.02561161,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2160,-0.00034323,-1000000.02510635,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2170,-0.00034323,-2000000.0262234,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2180,-0.00034323,-1000000.02501949,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2190,-0.00034323,-2000000.02649019,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2200,-0.00034323,-0.02474112,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2210,-0.00034323,-4000000.02627207,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2220,-0.00034323,-1000000.02601783,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2230,-0.00034323,-1000000.02691569,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2240,-0.00034323,-2000000.02490141,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
