seed,gen,best_fitness,mean_fitness,best_expr,node_count,accuracy,conv_bonus,parsimony,terms_t10
0,1140,-0.0097746,-79000133.54216525,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1150,-0.0097746,-69000122.12052467,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1160,-0.0097746,-61000138.22110406,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1170,-0.0097746,-71000103.26730348,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1180,-0.0097746,-83000137.67612849,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1190,-0.0097746,-71000145.96363336,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1200,-0.0097746,-74000130.62364016,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1210,-0.0097746,-65000114.83281177,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1220,-0.0097746,-79000138.2738241,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1230,-0.0097746,-73000123.29688674,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
